Date,Text,_cached_page_id,_template,_type,url
['2011-12-24 00:00:00'],"[""'Assembly' by Lorea Sinclaire is the latest thing in wearable tech. This research project by the Emily Carr University student explores the use of bodily gestures in the control of mobile phones. It uses BUI (Body User Interface) to control functions such as calling your friend or providing your location. Comprising a coat made with an interwoven mechanism of electronic modules, 'Assembly' by Lorea Sinclaire rests on certain actions that act as signals. For instance, buttoning the coat sends out a signal of your location, says FashioningTech, while you can call a friend by simply stroking the coat's hemline. In case of emergencies, all you have to do is hug yourself and swipe your arms to call for help. The modules are removable, meaning the garment can be washed without damaging the circuits.""]",c608b3552786836cf600a61ff1da1303f70d42e8,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/assembly-by-lorea-sinclaire
['2017-02-03 00:00:00'],"[""The 'Kammerspiel' is an apartment living unit that's designed with micro apartments in mind in order to make them more efficient and organized while maintaining a stylish aesthetic. The prototype 'Kammerspiel' consists of areas for sleeping, eating, working and reading to ensure that every section is as efficient and useful as possible. The 'Kammerspiel' is the design work of Germany-based furniture maker Nils Holger Moormann who built the design in collaboration with B&O. The 'Kammerspiel' offers a greatly organized way to make the most of every square inch of a space without having to worry about feeling cramped. As urban homes continue to shrink, new furniture designs like the 'Kammerspiel' apartment living unit will likely become essential as consumers seek out ways to maximize what little space they have available.""]",d41807dad419c43b990981bb6eb37a197919dc5c,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/living-unit
['2018-01-27 00:00:00'],"[""These 2017 home trends include a wide range of both practical and decorative products that enable consumers to make everyday life a little easier, or at least a bit more aesthetically pleasing. One product that's featured is the '3D LED Gala Essential Oil Diffuser' that is available from Urban Outfitters. As many essential oil diffusers tend to have rather bulky and unappealing looks, the 3D LED Gala Essential Oil Diffuser combines a futuristic look with the practical purposes of competing products. While the aromatic oils are pumped out of the diffuser, it also creates a relaxing light show that's projected onto the user's walls, making for a more immersive experience. Also featured is the 'Sequoia Shelter,' a hanging treehouse home that's ideal for those who want to live off the grid. The tiny shelter boasts a configurable design, which enables its users to adjust it to their needs without causing any damage to the tree that it hangs from. When the user is ready to move to a fresh setting, the Sequoia Shelter can easily be packed up and transported, making it function like a sturdy tent in the trees.""]",f51d43d97fe1f1466e150f30cdf04bdd7ee49255,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/2017-home-trends
['2016-04-30 00:00:00'],"[""In addition to dispensing cash, these banking machines provide unique ways for financial institutions to build relationships with their customers. Some of high-tech ATMs are equipped with cutting-edge security technology that allows transactions to be carried out with the proper biometric authentication, such as getting an iris or palm scanned. There are also a number of other ATMs that have been set up purely for marketing purposes. A few fun examples include ANZ Bank's LGBTQ-supporting GAYTMs and BMO's 10-foot banking machine, which playfully announces the company as an official sponsor of the NBA All-Star game. Away from formal bank branches, these novel ATM machines help some of the world's leading banks to show that they have a human side.""]",5ff8bf0eaafc85098ddf977666ff5ca73c818a41,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/banking-machines
['2016-03-03 00:00:00'],"[""To provide on-demand maternity support, the 'YukonBaby' app is designed to answer questions and provide guidance daily. The 'YukonBaby' app provides mothers with information regarding how their baby is developing as well as what to expect in the coming weeks. The location-based app enables new moms-to-be to find classes, events and workshops near their home for a more personalized experience. The 'YukonBaby' app also offers maternity support for moms who might be unsure if they're prepared; informational quizzes and FAQs are ample within the app to provide support. The smartphone is coveted by a number of different consumer segments as being a way to receive on-demand information. The technology is becoming more widely adopted in the maternity market as mothers look for more information that's readily available and easy to access.""]",0c4595ca74cfb51a08d32eaa989c6aea00f930fc,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/maternity-support
['2016-06-17 00:00:00'],"[""Wireless technology has become pervasive but some consumers are seeking out forms of radiation shielding in order to limit exposure like the RadiaShield 'Belly Armor.' Designed for expecting mothers, the RadiaShield 'Belly Armor' works by being worn over the belly to prevent EMF radiation from reaching an infant. The RadiaShield 'Belly Armor' is crafted from high-quality textiles and is an ultra-soft accessory that will help protect against the perceived harm of radio waves. The RadiaShield 'Belly Armor' radiation shield is one of several products available from the brand that specializes in blocking out harmful waves from reaching a person's body. Mothers can also opt for a maternity top with similar technology or, for men, boxer-brief underwear can help protect sensitive areas from radiation.""]",d86ce101cc79d80770ac081d9052946eee551491,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/radiation-shield
['2016-03-18 00:00:00'],"[""Given that exclusivity and first access is highly valued in the sneaker community, many brands are emerging with immersive footwear pop-ups that provide a space for excited consumer fans to experience the product on an interactive level. Kicked off during NBA All-Star Weekend 2016, an adidas takeover of an entire floor at Toronto sneaker boutique Exclucity. The takeover served as an immersive brand experience that will last two months and serve as an unofficial retail outpost for the brand. Part of the brand's global Nike Air Max Day campaign, a Shanghai pop-up offered consumer fans the opportunity to explore an exhibition that journeyed through the evolution of shoe's design. A stand out feature of the immersive event was certainly the enormous glass replica of a Nike shoebox that guests were able to enter and explore.""]",e172139d0ddaaa31d7aae835aeedd422716e0003,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/footwear-popup
['2018-01-24 00:00:00'],"[""Leather is a sumptuous material, and the Hatched Briefcase from Wellington & Cromwell is made from the finest leather available. The sleek, attractive bag has a unique clasping mechanism and is covered in 100 percent top grain leather; it's the perfect briefcase for workers who want to display a degree of class and taste without abandoning functionality. The Hatched Briefcase gets its name from its unique opening system. Rather than opening and closing via a hinge at the very bottom of the briefcase, the Hatched Briefcase opens from the center, appearing to crack open rather than folding. This means that the bag can open while standing upright, giving its owner far more flexibility and agility when using the bag on a daily basis.""]",703b047a976552c00e9114a8907d14b6ce351076,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/hatched-briefcase
['2018-01-25 00:00:00'],"[""Luxury brand Balenciaga is looking forward to the warm spring and summer months with its elegant shoelace tote bag. The accessory is entirely crafted from a shoelace knit fabric and the Italian-made tote is intentionally left unfinished as the interior isn't 'tied up.' It is a fashionable and luxurious choice for summer events like going to the beach or a quick weekly catch-up with friends. In addition to being lightweight, the black shoelace tote bag has an aesthetically pleasing knitted texture, as well as a highlighted gold-toned metal BB logo. This not only allows the accessory to be an easy add-on to any colorful or patterned outfit, but also reflects the luxurious status of the Balenciaga design house.""]",90ed8e1df4a4baad3c04eb8cf394a1daef4f7a47,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/shoelace-tote-bag
['2007-10-18 00:00:00'],"[""Now that chillier weather is setting in, it's time to fall into fashion with styles of the season. That doesn't mean you'll have to ditch your dresses though. Skirts and even short can still be worn, provided your legs are kept warm. Thankfully, this season is chock full of options to keep your gams glam. Because not even the most gorgeous legs looks good covered in goose bumps, we've included a gallery of celebs who know how to don the shorter looks of the season without looking like plucked chickens. Check out Rihanna's thigh high stalkings and Jessica Alba's knee socks over tights. Another alternative is wearing over-the-knee boots like those seen on the set of Gossip Girl. Serena (Blake Lively) paired grey suede Chinese Laundry boots. Other celebs, like Kate Moss and Sienna Miller opt for sheer black tights. For a more casual look, check out the leg warmer from yoga company, Lulu Lemon.""]",a2bd3cc143d219f7187665e9c696834e26a1213c,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/leg-warming-alternatives-how-to-wear-skirts-in-winter
['2013-04-15 00:00:00'],"[""Posing amidst an icy backdrop, TEN Model Management face Bruno Fernandes stars in the latest ad campaign for Invert Menswear. Bruno is captured by photographer Marcos Lopes's lens and is outfitted by wardrobe stylist Thidy Alvis who dresses him in a slew of the brand's winter ready staples. From fur-trimmed parkas and layered knits to graphic statement tees and durable denim pieces, this ruggedly casual menswear collection exudes masculinity and an air of easy elegance. This effortlessly cool ad campaign keeps warm during the cold of winter months thanks to these protective, fashion forward and cozy garments from label Invert Menswear. Channeling a modern Viking, the campaign's star, Bruno Fernandes proves that a manly and bearded grooming look is coming back into style.""]",708af2bc5b3b635cf68c28e3b3a71e54f3d461e6,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/invert-menswear
['2012-03-28 00:00:00'],"['Advertising is a difficult task in that one needs to cut through the noise to get their voice heard; this is exactly what the communications firm Metlzer Vater does with these Mini Cooper Comic Book ads. Metlzer Vater was commissioned by the car company to come up with ads that would play to the appeal of its product: a hip car distinct from other automobiles. Comic books have been creeping into mainstream culture for quite some time now. Originally relegated to school-boys and ‘nerds,’ the medium eventually gained hip veneer of ‘geek-chic.’ Now, comic books are the inspiration of many undeniably mainstream Hollywood blockbusters. Still, actual comic books maintain a certain niche appeal. Niche is often hip these days. Meltzer Vater finds a natural audience through its comic book-inspired ads.']",fc65d4a663f74f21ab23134dd68bccef12231d14,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/metlzer-vater
['2016-10-17 00:00:00'],"[""Bringing liquid soap with you on a flight isn't possible because of liquid restrictions, so the 'OneSoap' travel soap is formulated to be a great solution that doesn't compromise on quality. Funding now on Kickstarter, the 'OneSoap' is a solid body wash that also doubles as a shampoo. Developed in Germany, 'OneSoap' is the work of Dr. Mark Berlin and Dr. Azat Samigullin. 'OneSoap' is purported by the brand to be a 99.9% natural product that will last much longer than traditional soaps. This enables it to be used over and over, and enables a single 'OneSoap' to be brought on a trip instead of multiple bars of regular soap. The 'OneSoap' travel soap has a fresh lime scent and is infused with charcoal to help provide additional cleansing capabilities.""]",dc8e27436a665ed0b9abb76d4523587688c62775,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/travel-soap
['2016-12-24 00:00:00'],"['From specialty food products to cruelty-free cosmetics, these presents for vegans are sure to delight even the most socially conscious person on your list. While food may seem like a tricky gift for a vegan, the growing demand for niche food products has resulted in a greater variety of treats for those following specialty diets. For instance, brands such as Hain Celestial Group are now offering dairy-free chocolates that make perfect stocking-stuffers for vegans. Even alcohol brands such as Baileys are jumping on the dairy-free train with products such as Almond Milk Liqueur. Aside from food, beauty products also make excellent presents for vegans. This can include everything from high-end lipsticks and mascaras to organic deodorant sticks and all-natural face scrubs. There are even cruelty-free markup brushes that help vegans complete their animal-free beauty arsenal.']",8e3a872fe993faaa3e3068df87bfa40e39d7baca,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/presents-for-vegans
['2016-12-24 00:00:00'],"[""Anyone looking for gift ideas for travelers this holiday season should be turning their attention to items that convenience the lives of their loved ones while they are traveling, or items that ensure their safety. The brand 'Lush' is known for its natural cosmetic products and its solid mouthwash tabs would be ideal for travelers. The tab can be placed in the user's mouth and with a sip of water, it starts to fizz up and provide the same functions that mouthwash does. These mouthwash capsules would be ideal for backpackers and for people on camping trips. The 'TRVLshirt' was designed to address the language barriers that people face when they are traveling. The customizable shirt features images and symbols that would be universally recognized, to communicate various messages about sleeping, shelter, where to find a phone, where to find food and much more. The shirts work to ensure the safety of travelers while they are abroad, and also come in the form of totes and backpacks.""]",c7c2e30cfd9dc474c733a69cc35d13a1dbb9828d,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/gift-ideas-for-traveler
['2010-06-09 00:00:00'],"[""Nils Holger Moormann is an incredibly space-conscious designer. His 'Walden' home is three feet wide and two stories tall. This house is definitely not built for people over six feet tall. Nils Holger Moormann 'Walden' was inspired by the nature-loving author Henry David Thoreau. This house is small and mobile, which makes it perfect for nature lovers like Thoreau. With the Walden House, you too can enjoy all of the comforts of home in the middle of nature.""]",bd2a881f1e9770d25296a1fc8b9c92384fa21bde,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/nils-holger-moormann
['2014-06-17 00:00:00'],"['Banking at Chase Bank ATMs is about to get a lot more secure. The consumer division of JP Morgan Chase & Co will be rolling out new lobby features including an electronic banking kiosk that could use biometric scanning to access personal information. This means in the future you could be scanning your palm print instead of inputting PINs. This feature will be synced to a mobile banking app that will allow Chase Bank customers to withdraw cash remotely and pick it up when they are ready. In addition to the possibility of palm print scans, the newly designed electric banking kiosks will allows people to access their existing accounts, withdraw money, cash checks, make deposits and other payments. 1,000 of the new kiosks have already been rolled out, with another 600 planned before the end of this year.']",9a5f5a0e74b8a7e11e8830fee1419f97f958a386,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/chase-bank
['2016-12-23 00:00:00'],"[""During the holiday season, new parents often get the short end of the stick as far as gifts are concerned, since most gifts for young parents really aren't for them at all. Rather, gifts for young parents are actually gifts for their babies. That being said, most new parents would be more than happy with these gifts for infants and pregnancy. For parents still in the pregnancy stage, there are plenty of high-tech devices that make the gestation period a more pleasant experience for both partners. For instance, the 'Libero BabyBuzz' is a couples wearable that lets men feel their unborn child kicking by proxy. Those with infants only want the best and healthiest for their child. Many infant products have arisen in tandem with the popularity of natural and organic products in the adult world. 'Baby Space' products are a great example.""]",a88b48c2edb0d6d90b3fa8d3ddc967b960e80f05,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/gifts-for-young-parents
['2017-01-29 00:00:00'],"[""The 2016 sports trends seem to indicate that interest in sports is expanding beyond the traditional games and activities. Rather than focusing exclusively on the five or so sports that are hugely popular thanks to their professional leagues, the 2016 sports trends emphasize alternative approaches to fitness and athletics. To learn about those implications going into the new year, our FREE 2017 Trend Report can give depth and insight. Many of the sports and activities highlighted in the top 2016 sports trends are unconventional and extreme. Skiing is a relatively unexceptional winter sport, but the 'Wingjump' suits let adrenaline-seeking skiers catch extra air. Further, the 'H2O Ninja Mask' is a specialized full-face snorkeling mask for swimmers in tropical waters. Athletics have increased in popularity even among people who aren't much for specific sports or games, and fitness products are a great outlet for those people. The Reebok x Tristan Eaton 'Graffiti Collage Collection,' for example, is attractive activewear that's great for exercising.""]",18c20ce0353f906afd0f2479290d6c28659de168,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/2016-sports-trends
['2018-02-25 00:00:00'],"[""These February 2018 luxury ideas take the notion of self-care one step further, through encouraging consumers to overindulge in the finer things life has to offer. Ranging from vegan caviar alternatives to designer-branded sporting equipment, these examples demonstrate that luxurious upgrades can impact any industry. Fashionistas are sure to find an assortment of luxury offerings this month, as designers continue to re-invent its products to better accommodate those who live luxuriously. Gucci's new accessory line re-imagines ordinary objects like combs and headbands, with a high fashion twist offering the consumer a crystal-encrusted alternative. Meanwhile, this list includes unique offerings for the avid traveler, as boutique hotels like The Standard are upgrading its offerings, to include personalized concierge services. Other companies, like the co-working space, Servcorp, is thanking its high-end clientele by giving members access to private jet services.""]",01449f6a5d354e2ecc7057ae4794e0a0bfef16b8,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/february-2018-luxury
['2018-01-17 00:00:00'],"[""FILA and Urban Outfitters have just released an adorably sporty miniature backpack, offering the perfect carrying alternative for the busy fashionista on the go. Mini backpacks have grown in popularity this year as its small stature provides just enough space to carry one's essentials, without having to lug around an oversized sack. This particular iteration, offers a stylish and practical solution as it features FILA's multi-colored and oversized text logo. Meanwhile, the base of the bag arrives in a black colorway that's complete with white detailing, providing a unique contrast to the vibrant logo. Perfect for running to the gym, or for carrying one's makeup while on-the-go, this sporty mini backpack is sure to serve as an ideal addition to any wardrobe.""]",aef34731299be2d9523f44308d73770ff55d1dbc,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/sporty-miniature-backpacks
['2014-09-05 00:00:00'],"[""These examples of wearable technology range from the common Smartwatch concept to more sophisticated designs like the t-shirt you can program and sync with any device. Technology is constantly progressing, making it nearly impossible to stay away from social media platforms, online browsing and your smartphone device. Today's generations are attached to their electronic devices, making these wearable tech products that much more practical for this generation and others that will follow it. Notable examples from this list include social media-synced jewelry and timepieces along with other products that are designed with health benefits in mind. A great product that fits into this category is Pulse by Electricfoxy. Disguised as a ring, this accessory measures one's heart rate and ensures your workouts are not too draining.""]",7737a3d9f511750b5c4b4533a583d0b0e24f386c,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/wearable-tech-products
['2017-06-15 00:00:00'],"['ABC Carpet & Home have chosen to showcase its new collection of rugs in upstate New York\'s Howe caverns in a truly underground editorial. The campaign titled \'The Genesis of Design,\' focuses around the concept of the \'alchemy rug,\' which is made of entirely recycled materials. These rugs are hand-woven from the left-over silk and wool that has been salvaged from pre-existing rugs. The photo shoot which takes place 500 meters underground sought to display the rugs as ""newly discovered objects naturally integrated into their surroundings."" These rugs feature unique colors and patterns, which due to their recycled nature cannot be re-produced, resembling the natural patterns that occur within the walls of the cave. Each photograph features a rug illuminated under the warm glow of a light, which compliments the naturally occurring colors from inside the cave.']",38441bd3957e10e74d4caa02888acc6158e22d34,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/abc-carpet-home
['2015-02-17 00:00:00'],"[""This year's annual NBA All-Star Weekend festivities were held in New York City, which promoted one company to take advantage of the increased attention being paid to the city. The iconic sneaker brand, Nike placed an enormous interactive shoebox, 'the Zoom City SNKRS Station,' on the corner of Bowery and Great Jones Street. The shoebox is part of a marketing initiative to increase awareness of the company's new app, 'SNKRS' which allows users to customize and purchase shoes with their phone. The pop-up store serves as a replica of the app, displaying to passersby instructions on how to order shoes using the app. A limited number of consumers in New York City, were given the opportunity to have the app installed on an iOS device this weekend.""]",7ce26a49f5b55e48cc731e89e0ed75ccea3642f0,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/new-york-city
['2017-12-27 00:00:00'],"[""This Millennial pink capsule collection solidifies the demographic's love for the color, as Fendi and myther have re-imagined some of their most recognizable silhouettes to feature the popular shade. The collection is comprised of a wide assortment of offerings that range from ankle boots to elegant bomber jackets, providing something for every fashionista. Standout pieces from the line include Fendi's velvet ankle boots, which now boast the gorgeous pink shade, promising to spruce up any outfit. Additionally, the Millennial pink iteration of Fendi's leather shoulder bag was taken from the fashion house's 2017 ready-to-wear line, making for a stylish and practical addition to any wardrobe. The entire collection is available for purchase online, with pricing that starts at $330 USD.""]",ffc5aee04fee0bac952c881fbd6fa5c1a955238f,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/millennial-pink-capsule-collection
['2014-10-06 00:00:00'],"['This collection of Blake Lively finds is put together in honor of a huge milestone for the actress and her husband, Ryan Reynolds. The two recently announced that they are expecting their first child, to the delight of fans around the world. They have both been hugely vocal about their commitment to family and the desire for children, so it is only natural that so much joy is found in this particular celebrity announcement. From fierce editorials to new business ventures and gorgeous ad campaigns, this collection of Blake Lively finds shows why people will continue to root for this couple as they embark on a new journey. Beautiful, genuine with a deep love of cooking, she is definitely ready for motherhood.']",558c7b6ba7a087e4c203e7383f0f2c3e07965ed6,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/blake-lively-finds
['2015-01-22 00:00:00'],"['In addition to collections from fashion icons like Carolina Herrera, Oscar de la Renta and shoe designer Manolo Blahnik, these Hispanic fashion examples also include Latin superstar photoshoots. From striking covershoots that feature triple threat Jennifer Lopez to runway shows that highlight Barcelona\'s raw talent, these Hispanic fashion finds celebrate culture and authenticity. When examining Spanish and South American fashions, a focus on innovation is always present. Whether experimenting with new textiles or creating luxury goods out of recycled materials, Hispanic fashion designers use their cultural background as a pillar for their clothing and accessory collections. Standouts from this list include ""PROTO3DYPE"", an avant-garde clothing collection by Eugenia Lejos. The Barcelona-based designer creates conceptual clothing that features laser-cut and 3D-printed elements. Another favorite from this list is the Jennifer Lopez x Kohl\'s collection. The superstar\'s affordable clothing range is not her first fashion project and allows fans to get a taste of her signature style for a fraction of the cost.']",153b5ff5c7d10ffb95d41e02274f14a34129d941,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/hispanic-fashion
['2017-12-23 00:00:00'],"[""From zodiac-celebrating T-shirts to clarifying charcoal shampoos, these gifts for the Millennial range from the quirky to the ultra-luxe. While Millennials are often admonished for their love of avocados and unicorns, these items remain ever popular. If there is a Millennial in your life who shamelessly indulges in extra guacamole and Unicorn Frappuccinos, why not give them a gift that shows you're in on the joke too, such as Compartes' kale-infused chocolate bar or BioBelle Cosmetics' #UnicornGlow face mask. Of course, Millennials are also known for their obsession with wellness and treating their bodies right. If you're looking for health-conscious gifts for the Millennial, opt for something like the NCLA Pressed Collection, which features 100% vegan nail polishes that are free of formaldehyde and six other potentially harmful chemicals.""]",7e9f3198a5a98c23f43055d9ab649df58a87aebc,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/gifts-for-the-millennial
['2016-11-18 00:00:00'],"[""The HEIMPLANET MOTION Series active backpacks are designed to enable consumers to keep a singular knapsack rather than have to own multiple ones for different activities. The HEIMPLANET MOTION Series knapsacks are being funded as part of a Kickstarter campaign and are ideal for activities such as commuting, sports and even travel. This is thanks to the lightweight, versatile design of each pack that is inherently outfitted with multiple compartments and features that ensure everything fits neatly within. The internal compartment in the largest section of the HEIMPLANET MOTION Series active backpack enables a laptop or a hydration pack to be placed inside. This means they're prepared for long trips in the wilderness or simpley for making it through the urban jungle.""]",bef838565773ff9b650d6c3313f75304b373978d,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/active-backpack
['2014-03-29 00:00:00'],"[""Skinny houses don't always have to be uncomfortably cramped spaces, as these architectural examples demonstrate. Architects have managed to work wonders with designs that are no more than a few feet wide. As long as you aren't extremely claustrophobic, these houses could be handy budget-friendly accommodation solutions. By opening up the interior space and ensuring the rooms within the house aren't blocked off from each other, designers can turn a small space into an extremely comfortable abode. From slender angled architecture to tall skyscrapers, these examples of skinny houses are perfect to demonstrate the unlimited possibilities for what to do with a tiny amount of space. The best part is heating costs won't be as much, since the space is so tiny!""]",3adc3d6cd142aa2c82421919f703417a7da11ea7,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/skinny-houses
['2016-11-15 00:00:00'],"[""The 'Babelt' baby bracelet is a new way for parents to keep an eye on their infant without having to constantly disturb them when they are resting or asleep. Available for preorder now on Indiegogo, the 'Babelt' works by offering real-time monitoring of a baby's heart rate and their body temperature. This allows parents to keep track of their child's status without having to take their temperature at specified intervals or use complex monitors to check their heart rate. The 'Babelt' baby bracelet is a slim, discreet piece of equipment that can be slipped onto the wrist of an infant with ease and won't cause any discomfort. The 'Babelt' will also act as a sleep monitor to let you know if your baby is asleep or awake to go check on them even if they aren't making any sounds.""]",796920461a18a4684d42a190c61acc5162eb9028,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/baby-bracelet
['2015-04-03 00:00:00'],"[""The phrase genderless fashion has been buzzing in the last few months thanks to retailers like Selfridges. The famed UK department store recently introduced their gender-neutral Agender clothing line and campaign. In addition to Selfridges, designers like Nicola Formichetti and Rick Owns are considered genderless fashions pioneers who have been praised by reputable style publications and hip hop icons like Kanye West. The fashion industry's recent shift to genderless dressing isn't only limited to runway presentations and luxury department stores but is also slowly translating to the fast fashion market. Examples include H&M's collaborations with Maison Martin Margiela and Alexander Wang along with Topshop's relationships with independent and emerging talents like Agi and Sam and Astrid Anderson, whose recent collection for Topman gained a massive fan following.""]",bd3d0e50fb1be5b99b1016e778edb4988c1af3e8,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/gendlerless-fashion
['2016-08-03 00:00:00'],"['The SCUBAJET is a portable water jet engine that was designed to offer consumers more variation in water sports. Although many appreciate the physical push canoeing, diving, paddle boarding and more require, there are often times that consumers wish that they could just sit back and relax. With the SCUBAJET, this is possible, as the water jet engines do most of the work -- getting consumers where they want to be more efficiently and with substantially less physical strain. The devices are safe to use and incredibly accessible as well, requiring no technical skills to use and the ability to adhere to just about any type of water sports equipment with ease. When in use, the water jet engines are controlled with a panel of simple buttons, allowing consumers to start, stop and adjust their speed.']",e2978ea7eaf96cfc4d58964bd2e47bb688831f00,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/water-jet-engine
['2016-01-15 00:00:00'],"['With the introduction of two new snack bars, Simply Protein returns to its roots, creating easy-to-digest food tailored towards those who suffer from Crohn’s, Colitis or IBS. The new Easy-to-Digest bars use simple ingredients that are gluten-free, low-glycemic, vegan and Kosher. The bars are also free from sugars, additives and any artificial ingredients, which are commonly found in many other snack bars on the market. The two new snack bars, FODMAP and SOOTHE, which are tailored to work around specific dietary limitations. Both bars uses bases of oats, peanut butter and brown rice syrup, in addition to flavor-specific additions. The FODMAP bar boasts a gentle flavor of Coconut Almond, while the SOOTHE bar satisfies with the taste of apricots. While products like these cater specifically to those with dietary restrictions, many consumers are seeking out options like these to help them move towards a well-rounded healthy lifestyle.']",aaca2edfc836996fb11aaf97b4f9a0ae28d50856,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/easy-to-digest-food
['2014-03-18 00:00:00'],"['Developments in modern architecture have led to some forward-thinking bridge designs in every shape and size. From curved constructions to others inspired by insects, architects are turning to a number of sources for their next big feat in building redesign. The Olhafen Bridge for example was designed with pedestrian safety in mind. Its modern look encourages users to stick to the main path and avoid deviating too far from the cemented area. Oil tanks stand nearby, which was why safety was such an important part of this project. Another slightly more costly design is the Dragon Bridge located in Da Nang, Vietnam, which boasts fire at various intervals. At a cost of $85 million for the bridge designs, it better belch fire considering the expense!']",5f8618b2358fa2ed9b1a52f76a564912025964c8,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/bridge-designs
['2016-08-23 00:00:00'],"['CLIF Bar started on a bike—a 175-mile ride where founder Gary Erickson had ""the epiphany,"" or the realization that other energy bars on the market just weren’t fueling his adventures and it was up to him to create a solution. More than two decades later, CLIF Bar is thriving and feeds a huge community of professional and amateur athletes around the world. To this day, biking remains at the heart of the company, especially through its partnership with Crankworx, the world’s largest mountain bike event. For this year’s Crankworx event in Whistler, British Columbia, CLIF Bar rounded up its own team, as well as a group of professional athletes and media personnel to share an unforgettable action-packed experience. The event included a 5K run and a farmer’s market bike tour led by the company’s Registered Dietitian and Nutrition Strategist Tara Dellolacono Thies, as well as bike fittings with Team CLIF Bar athlete and mountain bike trials legend Hans Rey in preparation for an adventurous mountain bike ride. Beginner and intermediate riders enjoyed a scenic valley ride led by the Dirt Series Mountain Bike Camps, while more experienced riders took to the skies for a helicopter ride to the top of their challenging route on Rainbow Mountain. The entire adventure culminated at the Crankworx Ultimate Pump Track Challenge, where professional riders pedalled their way through an obstacle-filled track in a test of speed. The event in Whistler is just the beginning of a stellar partnership that CLIF Bar is beginning with Whistler Blackcomb, which shares the company’s passion for giving people energy from high-quality food that is locally sourced, sustainable and powered by organic ingredients. Photo credits: Carmen Freeman-Rey']",14f158026c0316cc0b93ff6fdf8e193f5db84762,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/clif-bar
['None'],"['If you have a big family, I suggest you keep the 1105dwell by Dwell Development in mind, which is specifically designed with four family units. The 1105dwell by Dwell Development house has a very modern feel if your family loves modern design. This family abode has several kid-friendly space (check out the pictures to see all the open space), but still has grown-up features like detailed mosaic washrooms. Implications - Stacked buildings continue to gain popularity as they are seen as futuristic and environmentally efficient. Through taking up less space horizontally, these buildings are examples of how architecture is changing to combat the price of land. Businesses that develop sleek products that take up less space can also be seen as futuristic.']",828deb245b7e1fc258babea8267400b5acc045ba,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/1105dwell-by-dwell-development
